store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,cost,weight,msrp,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled
admin,base,Describe,simple,"10,61,27,156",describe-motoe2-cover,0,Moto E2 Cover,,,/m/o/moto_e2_img.png,/m/o/moto_e2_img.png,/m/o/moto_e2_img.png,motoe2-cover,motoe2-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:56,,1,0,0,1,1,0,1,0,0,1,1,Moto E2 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-motog-cover,0,Moto G Cover,,,/m/o/moto_g_img.png,/m/o/moto_g_img.png,/m/o/moto_g_img.png,motog-cover,motog-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:56,,1,0,0,1,1,0,1,0,0,1,1,Moto G Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-motog2-cover,0,Moto G2 Cover,,,/m/o/moto_g2_img.png,/m/o/moto_g2_img.png,/m/o/moto_g2_img.png,motog2-cover,motog2-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:55,,1,0,0,1,1,0,1,0,0,1,1,Moto G2 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-motog3-cover,0,Moto G3 Cover,,,/m/o/moto_g3_img.png,/m/o/moto_g3_img.png,/m/o/moto_g3_img.png,motog3-cover,motog3-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:55,,1,0,0,1,1,0,1,0,0,1,1,Moto G3 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-motog4-cover,0,Moto G4 Cover,,,/m/o/moto_g4_img.png,/m/o/moto_g4_img.png,/m/o/moto_g4_img.png,motog4-cover,motog4-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:55,,1,0,0,1,1,0,1,0,0,1,1,Moto G4 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-motoxplay-cover,0,Moto X Play Cover,,,/m/o/moto_x_play_img.png,/m/o/moto_x_play_img.png,/m/o/moto_x_play_img.png,motoxplay-cover,motoxplay-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:54,,1,0,0,1,1,0,1,0,0,1,1,Moto X Play Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-motox-cover,0,Moto X Cover,,,/m/o/moto_x_img.png,/m/o/moto_x_img.png,/m/o/moto_x_img.png,motox-cover,motox-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:53,,1,0,0,1,1,0,1,0,0,1,1,Moto X Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-motox2-cover,0,Moto X2 Cover,,,/m/o/moto_x2_img.png,/m/o/moto_x2_img.png,/m/o/moto_x2_img.png,motox2-cover,motox2-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:53,,1,0,0,1,1,0,1,0,0,1,1,Moto X2 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-oneplusone-cover,0,Oneplus One Cover,,,/o/n/oneplus_one_img.png,/o/n/oneplus_one_img.png,/o/n/oneplus_one_img.png,oneplusone-cover,oneplusone-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:53,,1,0,0,1,1,0,1,0,0,1,1,Oneplus One Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-oneplusthree-cover,0,Oneplus Three Cover,,,/o/n/oneplus_three_img.png,/o/n/oneplus_three_img.png,/o/n/oneplus_three_img.png,oneplusthree-cover,oneplusthree-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:52,,1,0,0,1,1,0,1,0,0,1,1,Oneplus Three Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-oneplustwo-cover,0,Oneplus Two Cover,,,/o/n/oneplus_two_img.png,/o/n/oneplus_two_img.png,/o/n/oneplus_two_img.png,oneplustwo-cover,oneplustwo-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:52,,1,0,0,1,1,0,1,0,0,1,1,Oneplus Two Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-oneplusx-cover,0,Oneplus X Cover,,,/o/n/oneplus_x_img.png,/o/n/oneplus_x_img.png,/o/n/oneplus_x_img.png,oneplusx-cover,oneplusx-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:52,,1,0,0,1,1,0,1,0,0,1,1,Oneplus X Cover,0,simple,,,,,,,
